id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,extraction_type_class,management_group,payment_type,quality_group,quantity,source,source_class,waterpoint_type
69855,0.0,114,364,0.0,309,30.90038249,-1.22051669,4,4,26,515,0.0,1,8,1,2000.0,1,0,4,2,2,1,8,0,1
4904,0.0,258,899,1873.0,1002,31.66856651,-8.08079413,2,15,113,1757,0.0,1,6,1,1986.0,1,0,4,2,2,0,6,1,1
64356,0.0,245,652,114.0,332,39.44646435,-10.03357298,7,7,47,181,1.0,1,6,0,2004.0,1,0,4,2,2,1,6,1,1
44744,0.0,278,1491,1395.0,1651,34.91616869,-5.23666573,0,18,108,1043,1.0,2,6,2,1970.0,4,2,4,6,5,0,3,0,1
70332,0.0,76,1491,0.0,1651,33.81592669,-8.79534181,6,10,59,325,0.0,1,7,1,2000.0,1,0,4,2,0,3,6,1,1
39078,200.0,56,467,282.0,552,37.03382149,-7.65446824,6,11,36,1789,150.0,1,6,1,1982.0,11,1,4,3,2,2,7,0,4
33034,0.0,333,927,1598.0,1023,36.81877699,-3.17029987,0,0,65,1582,230.0,1,6,1,2006.0,1,0,4,6,2,1,8,0,1
24160,0.0,233,364,976.0,309,37.39197951,-3.32507241,5,6,73,1726,120.0,1,6,1,1975.0,1,0,4,6,2,2,8,0,6
3993,500.0,125,1263,905.0,1386,37.66040197,-6.87098316,8,11,72,1151,40.0,1,6,1,2008.0,1,0,4,1,2,1,6,1,1
72692,0.0,23,804,27.0,922,39.25906104,-6.97102998,8,14,69,1921,180.0,1,8,0,2003.0,5,1,4,2,2,2,7,0,4
6423,0.0,300,364,1320.0,214,37.66601489,-3.62462026,5,6,84,627,70.0,1,11,0,1972.0,1,0,3,2,2,2,6,1,6
52517,0.0,259,899,1017.0,309,29.92198788,-4.88315688,3,5,31,1098,1000.0,0,8,1,1985.0,1,0,4,6,2,2,6,1,2
56349,0.0,188,364,0.0,446,34.02737731,-3.32220895,0,17,58,1323,0.0,1,8,0,2000.0,6,3,4,4,2,2,7,0,6
27118,300.0,250,320,317.0,392,39.49414347,-10.78204815,7,12,115,1167,1.0,1,9,1,2008.0,10,5,4,1,2,3,3,0,1
32254,0.0,283,1358,918.0,1428,35.14628546,-10.74377013,7,16,61,632,60.0,2,6,1,1977.0,1,0,4,6,2,0,8,0,1
12646,0.0,68,1491,0.0,1651,33.86018105,-9.32581259,1,10,99,425,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
51006,0.0,102,590,0.0,628,32.88734157,-8.94300803,2,10,62,311,0.0,1,6,0,2000.0,6,3,4,3,2,2,7,0,6
47226,500.0,323,364,487.0,446,38.07760067,-4.47860366,5,6,100,640,120.0,1,10,1,1967.0,1,0,4,3,2,1,6,1,1
40300,0.0,55,364,278.0,309,36.34423687,-8.64472362,6,11,121,425,1.0,1,11,1,2006.0,0,1,4,2,2,1,7,0,4
27078,0.0,248,234,1460.0,1505,34.65144167,-4.92288182,0,18,109,1361,56.0,1,8,1,2003.0,5,1,4,2,2,2,7,0,4
45961,0.0,94,2,0.0,3,30.75170506,-2.96481446,3,4,89,1418,0.0,1,6,0,2000.0,2,1,4,2,2,0,7,0,4
48974,0.0,34,1481,212.0,1534,38.56821174,-6.06733328,8,14,3,1238,200.0,1,6,0,1994.0,6,3,4,2,4,2,7,0,6
15561,3000.0,257,50,1017.0,83,29.92664407,-4.80918279,3,5,31,980,457.0,2,3,1,2009.0,1,0,0,0,2,1,6,1,1
32618,500.0,63,590,1471.0,1492,35.06721382,-8.86251958,6,3,91,983,40.0,1,6,0,2009.0,5,1,4,3,2,1,1,0,4
34774,1000.0,115,449,1669.0,184,31.17336713,-7.85652532,2,15,92,561,150.0,1,6,1,1982.0,1,0,4,0,3,1,6,1,1
64240,0.0,317,364,1548.0,309,36.64589495,-3.30135042,5,0,0,682,200.0,1,6,1,1991.0,1,0,4,2,2,1,8,0,1
8133,0.0,70,1466,0.0,1579,36.72246079,-6.44347984,8,2,76,1105,0.0,1,6,1,2000.0,11,1,4,2,2,1,7,0,4
1970,500.0,272,209,825.0,269,36.02536049,-10.53519129,6,16,86,1351,770.0,1,6,1,1990.0,1,0,4,1,2,2,6,1,2
27057,500.0,50,1023,2102.0,9,34.60323085,-9.35868239,6,3,91,378,50.0,1,6,1,2008.0,1,0,4,1,2,1,8,0,1
43901,0.0,109,1429,0.0,1655,33.68349037,-9.48955094,1,10,46,113,0.0,1,6,1,2000.0,1,0,4,1,2,1,8,0,1
56680,0.0,97,414,0.0,309,31.43758661,-1.47624458,4,4,7,1791,0.0,1,6,1,2000.0,11,1,4,2,2,2,7,0,4
29077,0.0,100,9,0.0,8,31.68137672,-2.51273502,4,4,12,1686,0.0,1,7,1,2000.0,6,3,4,2,2,1,7,0,6
49970,6000.0,280,628,1253.0,309,35.84562105,-4.31821887,0,8,2,1764,1320.0,1,6,1,1998.0,5,1,4,0,2,1,7,0,4
72823,0.0,200,1271,1138.0,1316,33.71441045,-1.64275734,4,9,82,1665,30.0,2,2,0,2011.0,1,0,2,6,2,3,5,1,1
30596,0.0,256,314,317.0,375,38.92684757,-10.112129,7,7,97,850,500.0,1,6,0,1981.0,6,3,4,2,4,0,7,0,6
69007,0.0,260,743,1360.0,790,35.2780347,-3.85798707,0,8,63,2050,234.0,1,6,1,1997.0,7,1,4,2,2,2,3,0,4
8030,0.0,253,1466,0.0,1515,32.414888899999994,-3.53033396,3,17,25,1842,0.0,1,11,1,2000.0,10,5,3,6,5,4,3,0,6
57292,100.0,253,493,153.0,562,39.67276584,-10.44885132,7,7,47,1580,1.0,1,6,0,2006.0,10,5,4,5,2,1,3,0,2
48872,0.0,270,1108,0.0,309,32.623778200000004,-3.81823127,4,17,25,1188,0.0,1,3,0,2000.0,6,3,0,6,3,3,7,0,6
12893,0.0,257,1443,1558.0,1205,34.88835737,-4.26898417,0,18,23,1461,365.0,1,6,1,1998.0,0,1,4,2,2,1,3,0,4
25471,0.0,281,246,924.0,332,37.60555189,-3.78447197,5,6,84,841,50.0,1,9,0,1973.0,1,0,4,2,2,2,8,0,2
46436,500.0,287,172,1866.0,235,35.3318202,-4.21387639,0,8,2,19,218.0,1,6,1,2004.0,1,0,4,1,2,1,8,0,1
55106,0.0,64,1491,0.0,1651,33.90051489,-9.34684842,1,10,99,425,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
13131,10.0,328,348,1270.0,153,37.11924486,-3.21708736,5,6,16,1074,30.0,1,9,1,1999.0,1,0,4,5,2,1,8,0,1
34731,0.0,67,1491,0.0,1651,33.87498917,-9.30625411,1,10,99,425,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
21349,0.0,271,1466,1494.0,253,34.37222623,-4.40489631,0,18,23,1982,688.0,1,2,1,2006.0,10,5,2,2,2,1,3,0,2
22685,5000.0,328,474,501.0,527,38.05687249,-4.30769005,5,6,100,1053,250.0,1,10,1,2012.0,1,0,4,0,2,1,6,1,1
12850,5.0,264,139,1167.0,309,37.27913503,-3.26579251,5,6,73,690,40.0,1,9,1,2007.0,1,0,4,5,2,1,6,1,1
42535,20.0,278,835,811.0,832,37.3737989,-3.33909074,5,6,74,1343,26.0,1,10,1,2012.0,1,0,0,5,2,2,8,0,2
19127,0.0,75,40,0.0,26,37.2084154,-6.28543484,8,11,36,974,600.0,1,6,1,1975.0,10,5,4,2,4,2,3,0,1
37105,0.0,264,277,0.0,309,0.0,-2e-08,4,17,5,1450,0.0,0,8,0,2000.0,5,1,4,2,2,2,7,0,4
56798,50.0,249,364,570.0,309,37.87591783,-9.86789146,7,7,49,1197,350.0,1,6,1,1980.0,10,5,4,5,2,0,6,1,1
6483,0.0,186,1307,0.0,1344,31.73006387,-5.03075003,3,19,122,505,0.0,1,6,1,2000.0,2,1,4,2,2,0,7,0,4
38651,0.0,247,277,0.0,309,0.0,-2e-08,4,17,5,2053,0.0,2,8,0,2000.0,11,1,4,6,2,1,7,0,4
35558,0.0,268,640,206.0,712,39.15542431,-11.02520037,7,12,57,1157,90.0,1,6,1,2007.0,1,0,4,6,2,1,8,0,1
16620,0.0,122,414,0.0,1651,33.08469531,-3.004896,4,13,67,1220,0.0,2,6,1,2000.0,5,1,4,2,5,0,7,0,4
5263,0.0,330,1358,459.0,1428,34.81530679,-11.31492603,1,16,61,670,86.0,2,6,1,1968.0,1,0,4,6,2,0,8,0,2
8745,0.0,39,166,1401.0,676,36.87225172,-6.30640247,8,11,36,1781,200.0,1,6,1,2006.0,1,0,4,2,2,1,8,0,1
63701,5000.0,27,1474,105.0,1537,38.85920332,-6.78398721,8,14,29,1889,20.0,1,2,1,2010.0,4,2,0,1,2,2,6,1,1
8878,0.0,333,1271,1005.0,836,35.55088909,-10.63638347,1,16,110,851,100.0,1,6,1,2006.0,2,1,4,3,2,3,7,0,4
40495,0.0,117,597,0.0,634,34.01535376,-9.47102439,1,10,46,1096,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,1
1213,0.0,74,1433,0.0,309,35.78675013,-4.55359985,0,2,42,1078,0.0,1,6,0,2000.0,1,0,4,2,2,1,8,0,1
56334,0.0,106,985,0.0,1067,0.0,-2e-08,4,13,15,499,0.0,1,6,1,2000.0,0,1,4,2,2,2,3,0,4
55560,0.0,123,1491,0.0,1651,33.56612386,-9.07696728,1,10,99,417,0.0,1,6,2,2000.0,1,0,4,2,2,1,8,0,1
72378,0.0,129,364,4.0,309,39.0723026,-5.18816044,5,20,116,1943,1.0,1,6,1,2005.0,6,3,4,2,2,0,7,0,6
63523,0.0,311,364,1222.0,309,37.53575283,-3.3046540999999996,5,6,73,1028,1.0,0,6,1,1972.0,1,0,4,2,2,2,8,0,6
28273,500.0,76,1068,1838.0,9,34.74250322,-9.15107012,6,3,91,1166,250.0,1,7,1,2009.0,1,0,4,1,2,1,8,0,1
14714,0.0,77,1466,0.0,309,36.20258547,-4.73163381,0,2,42,110,0.0,1,6,0,2000.0,8,2,4,2,2,1,3,0,2
55711,0.0,70,1433,0.0,837,35.9113134,-6.16566651,8,2,14,1387,0.0,1,6,0,2000.0,4,2,4,5,4,2,3,0,2
54995,20.0,306,364,1004.0,309,36.82186384,-3.4837366999999997,5,0,0,1571,150.0,1,6,1,1980.0,1,0,4,5,2,2,8,0,1
61198,0.0,277,502,1756.0,585,35.47657377,-4.44216086,0,8,17,1168,756.0,1,2,0,2005.0,1,0,2,2,2,2,8,0,1
64813,0.0,27,590,1960.0,233,34.23371704,-9.36860131,1,3,55,907,0.0,1,6,0,2000.0,1,0,4,2,2,2,8,0,1
1824,500.0,271,209,1370.0,1365,30.61373912,-3.89878003,3,5,30,1786,250.0,1,6,0,2007.0,1,0,4,3,2,1,8,0,1
34160,0.0,77,1433,0.0,309,35.94687424,-4.68978713,0,2,42,1741,0.0,1,6,0,2000.0,1,0,4,2,2,2,8,0,1
35358,0.0,41,364,428.0,309,37.75962077,-5.92641855,8,11,83,520,120.0,1,6,1,1995.0,6,3,4,2,2,2,7,0,6
30396,25.0,315,474,1097.0,527,35.37827429,-3.53023293,0,0,27,17,270.0,1,6,1,2006.0,10,5,4,5,2,1,3,0,1
28175,0.0,286,21,1613.0,18,35.48195485,-4.30187743,0,8,2,206,130.0,1,6,1,2012.0,1,0,4,2,2,1,8,0,2
73941,0.0,207,340,1292.0,405,33.83172432,-1.98018121,4,9,10,464,900.0,0,2,0,2011.0,1,0,2,6,2,3,5,1,1
21921,0.0,108,2,0.0,1651,30.5010646,-2.88422551,4,4,89,69,0.0,1,6,0,2000.0,6,3,4,2,3,4,7,0,6
32957,0.0,259,1491,1332.0,1651,34.94981151,-4.93764842,0,18,108,1886,1.0,2,6,2,1970.0,4,2,4,6,5,4,3,0,1
16021,0.0,325,21,1354.0,59,36.8715489,-3.31221702,5,0,65,990,60.0,1,6,1,2002.0,1,0,4,6,1,2,8,0,1
29975,500.0,29,11,2033.0,9,34.69130537,-9.32710711,6,3,91,1619,60.0,1,6,1,2003.0,1,0,4,1,2,1,6,1,1
39655,0.0,248,277,0.0,309,0.0,-2e-08,4,17,5,1836,0.0,1,8,0,2000.0,11,1,4,2,2,1,7,0,4
61610,0.0,109,364,0.0,309,30.89394887,-1.47806664,4,4,26,1638,0.0,1,6,1,2000.0,1,0,4,2,2,0,6,1,1
8883,0.0,104,182,0.0,1365,30.584170500000003,-2.5798416,4,4,89,516,0.0,1,6,0,2000.0,1,0,4,2,2,1,8,0,1
47312,500.0,244,899,891.0,1129,29.65714132,-4.825065900000001,3,5,31,478,566.0,1,6,1,1985.0,1,0,4,1,2,2,6,1,2
68149,0.0,58,1433,0.0,233,35.5512705,-6.06235648,0,2,14,1509,0.0,1,6,0,2000.0,4,2,0,5,2,2,3,0,2
11658,0.0,40,246,-16.0,309,38.85094114,-5.78314553,5,20,94,1263,70.0,1,6,0,2000.0,6,3,4,2,2,2,7,0,6
37090,0.0,224,1466,0.0,836,32.76764825,-4.87221463,3,19,114,1223,0.0,1,9,1,2000.0,4,2,4,2,2,0,3,0,2
68404,0.0,54,1491,0.0,1651,33.14502258,-9.35298451,1,10,21,435,0.0,1,6,0,2000.0,1,0,4,6,2,0,8,0,1
48676,0.0,300,364,1361.0,214,37.68239325,-3.64393359,5,6,84,627,260.0,1,11,0,1982.0,1,0,3,2,2,2,6,1,6
23188,0.0,55,355,328.0,437,37.04417167,-7.55099082,6,11,36,1789,190.0,1,6,1,1981.0,6,3,4,2,0,2,7,0,6
14862,0.0,188,1466,0.0,1580,33.43087352,-4.65350614,0,19,19,1878,0.0,1,10,1,2000.0,4,2,4,5,4,1,3,0,2
70078,1000.0,34,364,-15.0,309,39.05045747,-5.27895992,5,20,80,629,100.0,1,6,0,2000.0,1,0,4,1,2,2,3,0,2
31632,0.0,282,590,665.0,636,38.02693809,-4.30869789,5,6,100,1371,40.0,1,6,1,2012.0,1,0,4,2,2,2,8,0,1
35146,250.0,278,899,1273.0,974,30.1655947,-4.48841184,3,5,28,630,120.0,1,10,1,1984.0,1,0,4,1,2,1,6,1,1
30134,0.0,94,947,0.0,309,31.17068772,-1.55015836,4,4,26,572,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,1
24365,0.0,331,474,527.0,527,38.04676584,-4.26889891,5,6,100,1053,120.0,1,10,1,2012.0,1,0,4,2,2,1,6,1,1
50286,0.0,182,1466,0.0,1515,33.42371118,-4.23667714,0,19,19,2055,0.0,1,10,1,2000.0,0,1,4,5,4,1,3,0,4
64061,50.0,28,364,243.0,309,39.07307368,-6.90500739,8,14,39,736,300.0,1,9,0,2008.0,1,0,4,5,4,2,0,1,1
69345,0.0,40,238,388.0,309,36.71770178,-8.89999603,6,11,121,1775,130.0,1,9,1,1996.0,1,0,4,2,2,1,6,1,1
10349,100.0,80,17,1550.0,309,35.28750774,-9.40110946,6,3,91,295,30.0,1,6,1,2007.0,1,0,4,5,2,0,8,0,1
41413,0.0,59,1491,0.0,1651,33.07558307,-9.38544924,1,10,21,187,0.0,1,6,0,2000.0,5,1,4,6,5,0,7,0,4
71535,0.0,178,277,0.0,309,33.52450688,-3.60734686,0,17,104,784,0.0,0,8,0,2000.0,0,1,4,2,4,2,1,0,4
30102,20.0,40,150,203.0,216,38.30645081,-6.56444038,8,14,3,887,80.0,1,7,1,2003.0,10,5,4,5,2,1,6,1,1
47697,0.0,196,1467,0.0,309,32.79728977,-4.26321777,3,19,93,1304,0.0,0,6,0,2000.0,6,3,4,2,2,1,7,0,6
18283,0.0,201,376,1262.0,425,34.41075655,-2.128185,4,9,102,1553,50.0,0,0,2,2010.0,10,5,0,2,4,1,3,0,1
22414,3000.0,257,899,1033.0,974,29.93518312,-4.80580927,3,5,31,980,520.0,0,10,1,1984.0,1,0,4,0,2,1,6,1,1
42845,0.0,126,1043,0.0,309,33.47573972,-2.6043129,4,13,54,1908,0.0,1,6,1,2000.0,6,3,4,2,4,1,7,0,6
41909,200.0,49,1198,256.0,1226,36.67800105,-8.13881191,6,11,35,303,200.0,1,11,1,2005.0,5,1,4,3,2,2,7,0,4
69745,6.0,325,139,1418.0,309,37.48843449,-3.30955846,5,6,73,799,55.0,1,9,1,2008.0,1,0,4,5,2,1,8,0,1
26532,0.0,102,520,0.0,604,31.49939228,-1.77437739,4,4,81,1805,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,5
59897,0.0,310,364,1176.0,235,37.00725651,-3.2807281,5,0,65,691,250.0,1,6,1,1993.0,1,0,4,6,2,2,8,0,1
58945,30.0,265,640,411.0,712,39.30022405,-10.63624456,7,12,88,1056,380.0,1,6,0,2011.0,10,5,4,5,2,1,3,0,2
30049,0.0,47,246,1969.0,309,34.72259738,-9.68808402,1,3,51,949,75.0,1,6,0,2005.0,1,0,4,3,2,1,6,1,1
4966,1000.0,330,209,464.0,524,34.81595846,-11.31145512,1,16,61,670,98.0,1,6,1,2012.0,1,0,4,0,2,1,8,0,1
65116,20.0,257,246,416.0,336,39.00618456,-10.24609416,7,7,97,1283,280.0,1,6,1,1974.0,1,0,4,5,2,1,8,0,1
17761,1000.0,50,1115,1611.0,219,38.35501662,-4.721666,5,20,52,804,1.0,1,6,1,1989.0,1,0,4,1,2,1,8,0,1
32807,0.0,77,1433,0.0,309,36.29864953,-5.17059869,0,2,42,1333,0.0,1,6,0,2000.0,4,2,4,5,2,1,3,0,1
27383,0.0,42,48,-34.0,36,39.42568647,-7.22312004,8,14,69,1868,80.0,1,6,0,2004.0,11,1,4,2,2,0,7,0,4
71184,0.0,60,364,254.0,309,36.95563473,-7.69861314,6,11,35,618,317.0,1,0,1,1971.0,1,0,4,2,2,2,6,1,1
20509,2000.0,26,50,1877.0,82,35.93355892,-8.263783199999999,6,3,34,33,25.0,1,6,1,2009.0,1,0,4,0,2,1,8,0,1
62687,0.0,34,1327,0.0,1356,39.10854128,-4.69896396,5,20,68,222,1.0,1,6,1,1980.0,5,1,4,2,4,0,7,0,4
41624,0.0,238,1330,0.0,1362,32.81458265,-5.04757167,3,19,114,763,0.0,0,1,1,2000.0,6,3,1,5,2,1,0,1,2
55788,5.0,302,348,939.0,153,37.15116777,-3.33754169,5,6,16,267,75.0,1,9,1,1999.0,1,0,4,5,2,1,8,0,1
6586,0.0,201,1108,0.0,1515,34.31506203,-3.1000442,4,17,64,1819,0.0,1,8,1,2000.0,5,1,4,2,2,1,7,0,4
11053,0.0,273,364,1303.0,309,35.86754042,-4.20889152,0,8,2,1033,50.0,1,6,1,2009.0,1,0,4,2,2,1,8,0,1
30660,0.0,174,364,0.0,309,32.93307266,-3.9000159,0,17,25,400,0.0,1,6,1,2000.0,10,5,4,5,2,2,3,0,2
32700,0.0,107,1172,0.0,1649,33.74293162,-9.56936922,1,10,46,1579,0.0,1,10,1,2000.0,1,0,0,1,2,1,8,0,1
17658,0.0,133,590,0.0,628,33.14454378,-9.02006015,2,10,62,447,0.0,0,6,0,2000.0,5,1,4,3,2,3,7,0,4
67512,0.0,135,209,0.0,269,32.5634495,-8.95088628,2,10,62,1339,0.0,0,6,0,2000.0,6,3,4,3,2,1,3,0,6
12315,0.0,99,414,0.0,309,30.98156356,-2.82548021,3,4,6,1658,0.0,1,6,1,2000.0,1,0,4,2,2,1,5,1,1
32473,0.0,48,712,0.0,770,36.13150348,-5.57115605,8,2,11,1840,0.0,1,6,1,2000.0,5,1,4,2,2,2,5,1,4
61234,300.0,60,238,264.0,309,36.94801456,-7.70720307,6,11,35,618,80.0,1,0,1,1995.0,1,0,4,1,2,1,6,1,1
62884,0.0,25,238,367.0,309,37.90439146,-6.81729039,8,11,71,719,35.0,1,6,1,1997.0,5,1,4,2,4,2,7,0,4
64283,0.0,116,209,0.0,309,30.57676035,-2.49318595,4,4,89,1644,0.0,1,6,0,2000.0,5,1,4,2,2,1,7,0,4
11432,20.0,247,1466,317.0,1527,38.3658695,-9.95069315,7,7,49,586,350.0,1,6,1,2010.0,2,1,4,5,4,1,3,0,4
53592,0.0,61,226,0.0,309,35.61595732,-5.41810047,0,2,42,239,0.0,1,6,0,2000.0,4,2,4,1,2,1,3,0,2
46788,0.0,124,364,0.0,416,33.01659236,-2.92524888,4,13,67,554,0.0,2,6,1,2000.0,10,5,4,2,2,1,2,1,2
12420,0.0,22,246,26.0,330,39.2210596,-7.00362384,8,14,69,1921,130.0,1,6,0,2003.0,5,1,4,2,5,4,7,0,4
2283,0.0,25,34,-19.0,61,38.85631547,-6.55882688,8,14,3,2052,18.0,1,6,0,2008.0,6,3,4,2,2,1,7,0,6
54365,0.0,309,1491,1510.0,1651,36.4692873,-3.3197650000000003,0,0,70,235,1.0,0,6,2,2000.0,1,0,4,2,2,2,8,0,1
36769,100.0,307,0,45.0,1,39.34944788,-6.90734259,8,1,118,737,30.0,1,6,0,2000.0,4,2,4,5,2,1,3,0,1
58100,0.0,111,226,0.0,309,30.53348916,-2.77895584,4,4,89,462,0.0,1,6,0,2000.0,5,1,4,2,2,1,7,0,4
35052,0.0,23,17,1859.0,309,35.56467339,-8.29976972,6,3,79,329,0.0,1,6,1,2000.0,11,1,4,2,2,1,1,0,4
9158,0.0,243,1491,1687.0,1651,34.99307655,-4.58416333,0,18,108,340,1.0,1,6,2,1960.0,4,2,4,6,5,0,3,0,1
34932,0.0,199,1271,0.0,309,0.0,-2e-08,4,17,5,87,0.0,1,8,0,2000.0,7,1,4,4,4,1,7,0,4
18253,200.0,75,1466,0.0,945,36.96338378,-6.14118072,8,11,36,1030,300.0,1,6,1,2006.0,10,5,4,5,4,2,3,0,1
5419,0.0,94,501,0.0,569,30.9040832,-2.88121738,4,4,89,1418,0.0,1,6,0,2000.0,2,1,4,2,2,1,7,0,4
51528,0.0,315,1358,1137.0,1129,37.29246458,-3.27206935,5,6,73,718,1.0,0,6,2,1999.0,1,0,4,2,2,2,8,0,6
29607,0.0,194,5,0.0,309,33.46107213,-3.39478098,0,17,40,49,0.0,1,8,0,2000.0,6,3,4,6,4,3,7,0,6
41265,0.0,301,1271,1434.0,309,36.750265,-3.35793306,5,0,0,11,200.0,1,6,1,2007.0,1,0,4,2,2,1,8,0,1
68990,500.0,43,1235,263.0,1297,36.65949428,-8.10203458,6,11,35,900,300.0,1,11,1,2010.0,11,1,4,1,2,1,7,0,4
32967,0.0,69,1433,0.0,233,35.99032007,-6.06443535,8,2,14,383,0.0,1,6,0,2000.0,4,2,0,5,4,0,3,0,2
51790,0.0,196,1462,1158.0,1574,34.35044455,-1.44950565,4,9,117,1697,250.0,1,11,1,2008.0,2,1,4,6,2,1,3,0,4
37096,0.0,337,927,1514.0,1023,36.79858301,-3.11826336,0,0,65,1582,68.0,1,7,0,2008.0,1,0,4,6,2,2,5,1,1
69730,300.0,296,246,1308.0,332,37.65483448,-3.66953235,5,6,84,1863,30.0,1,6,0,2007.0,1,0,4,1,2,2,8,0,1
44556,0.0,117,364,0.0,446,32.35973951,-8.64383151,2,10,62,174,0.0,0,6,1,2000.0,10,5,4,5,2,1,6,1,1
43631,0.0,291,886,0.0,309,33.49037513,-3.14719988,4,17,58,1014,0.0,1,8,0,2000.0,11,1,4,2,2,0,7,0,4
22114,0.0,64,1271,0.0,309,35.75172796,-4.59493577,0,2,42,1887,0.0,1,6,0,2000.0,4,2,4,2,2,1,3,0,1
20717,0.0,51,364,0.0,446,37.51938681,-5.39015832,8,20,33,734,1.0,1,6,0,1974.0,10,5,4,2,2,4,3,0,1
39308,0.0,251,253,1807.0,1525,35.56058119,-3.77042987,0,8,63,212,258.0,1,8,1,2011.0,5,1,4,2,2,1,7,0,4
23805,0.0,247,1271,227.0,336,38.89739053,-9.96726896,7,7,97,202,250.0,1,6,0,2010.0,5,1,4,2,2,1,7,0,4
41452,0.0,266,314,-38.0,394,40.20177059,-10.2820861,7,12,78,849,320.0,1,11,0,1976.0,6,3,4,2,2,3,7,0,6
58125,4000.0,46,1394,2124.0,1479,34.57066381,-9.34411064,1,3,91,318,15.0,1,6,1,2010.0,1,0,4,0,2,1,8,0,1
60445,0.0,36,473,456.0,553,37.06891271,-6.87146154,8,11,36,938,250.0,1,6,1,2010.0,2,1,4,2,2,1,7,0,4
69144,250.0,278,899,1275.0,974,30.11879074,-4.51103219,3,5,28,1416,300.0,1,10,1,1988.0,1,0,4,1,2,2,6,1,1
51123,0.0,46,1066,2054.0,809,34.67958154,-9.67896275,1,3,51,951,105.0,1,6,0,2010.0,1,0,4,3,2,1,8,0,1
48659,7.0,337,348,1359.0,153,37.23301043,-3.21106952,5,6,16,939,40.0,1,9,1,2008.0,1,0,4,5,2,1,8,0,1
10855,0.0,140,272,1801.0,309,31.667974800000003,-8.65192296,2,15,112,1488,300.0,1,6,1,1972.0,1,0,4,2,2,1,8,0,1
52016,0.0,60,1394,0.0,1479,33.27573322,-8.85911285,2,10,60,1348,0.0,1,6,1,2000.0,1,0,4,3,2,2,6,1,1
11791,0.0,272,640,324.0,712,38.93780568,-10.54893427,7,12,57,166,1.0,1,6,1,1988.0,1,0,4,2,2,0,8,0,1
60177,0.0,275,378,1698.0,427,37.58325026,-3.12774853,5,6,95,559,250.0,1,0,1,2010.0,1,0,0,1,2,1,8,0,1
46165,0.0,115,414,0.0,469,33.03626552,-2.64477782,4,13,67,1998,0.0,0,6,1,2000.0,5,1,4,0,4,1,7,0,4
59046,0.0,95,1491,0.0,1651,33.65864069,-9.32068698,1,10,99,1329,0.0,1,6,2,2000.0,1,0,4,2,2,2,8,0,1
72711,0.0,252,1108,0.0,309,32.46903575,-3.43734978,3,17,25,1842,0.0,1,11,1,2000.0,5,1,4,6,3,1,7,0,4
46337,0.0,291,378,1011.0,684,37.68384667,-3.22044056,5,6,95,579,1.0,1,0,1,2003.0,1,0,0,1,2,2,8,0,1
67507,0.0,48,48,-11.0,36,39.17540366,-7.43645829,6,14,69,894,120.0,1,6,0,2007.0,2,1,4,2,2,3,1,0,4
57593,3000.0,251,364,1177.0,309,30.26074309,-4.60688554,3,5,28,1940,630.0,1,10,1,1978.0,1,0,4,3,2,1,8,0,1
45029,0.0,76,590,0.0,628,33.04047148,-9.11271644,2,10,62,1272,0.0,1,6,0,2000.0,5,1,4,3,2,1,7,0,4
19671,0.0,58,1358,1450.0,309,34.76098181,-8.81259384,6,3,91,2044,75.0,1,7,1,1978.0,1,0,4,3,2,0,6,1,1
46283,0.0,292,574,1294.0,684,37.63240363,-3.23803027,5,6,95,580,1.0,1,0,1,2003.0,1,0,0,1,2,2,8,0,1
70930,50.0,250,640,366.0,712,38.75638427,-10.60630124,7,12,57,896,2100.0,1,6,0,2010.0,2,1,4,5,4,1,7,0,4
57417,20.0,279,835,774.0,832,37.34598305,-3.36669363,5,6,74,1620,11.0,1,10,1,2006.0,1,0,0,5,5,2,8,0,1
4568,0.0,51,233,410.0,309,38.10874761,-4.72445599,5,20,44,1246,80.0,1,6,0,2009.0,0,1,4,2,4,1,7,0,4
68747,0.0,119,422,0.0,499,33.30766899,-3.01427656,4,13,45,1578,0.0,1,6,1,2000.0,5,1,4,2,2,1,7,0,4
20308,30.0,253,614,831.0,649,29.68693123,-4.9131722,3,5,32,549,1420.0,0,1,1,1985.0,6,3,1,5,2,1,2,1,2
29953,500.0,26,209,1697.0,320,34.47937506,-9.81814841,1,3,51,1111,40.0,1,6,0,1995.0,1,0,4,0,2,1,8,0,1
47353,0.0,100,364,0.0,309,31.48535156,-1.40247696,4,4,7,565,0.0,1,6,1,2000.0,1,0,4,2,2,0,3,0,1
19399,0.0,63,364,0.0,443,36.09840485,-6.60799678,6,2,76,1209,0.0,1,6,1,2000.0,10,5,4,5,2,1,3,0,2
16564,0.0,266,364,1288.0,283,30.55074044,-3.59258544,3,5,30,932,340.0,1,6,0,2010.0,2,1,4,6,2,1,3,0,4
